,RK,Team,Year,Conf,playoffs_y_n,G,W,L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,W%,MP_scalnorm,FG_scalnorm,FGA_scalnorm,FG%_scalnorm,3P_scalnorm,3PA_scalnorm,3P%_scalnorm,2P_scalnorm,2PA_scalnorm,2P%_scalnorm,FT_scalnorm,FTA_scalnorm,FT%_scalnorm,ORB_scalnorm,DRB_scalnorm,AST_scalnorm,STL_scalnorm,BLK_scalnorm,TOV_scalnorm,PF_scalnorm,PTS_scalnorm,W%_scalnorm
22,23,Washington Bullets,1993,East,0,82,22,60,241.5,40.3,86.2,0.467,2.1,7.0,0.301,38.1,79.1,0.48200000000000004,19.2,25.7,0.748,12.6,28.3,25.7,8.2,4.4,16.1,21.9,101.9,0.2682926829268293,-0.015691496782891945,-0.09546448039343668,-0.0631355852734037,-0.0631355852734037,-0.23959275087062085,-0.20016319890101503,-0.33192664309352204,0.1119688624378639,0.16347864809236393,-0.12876662038103173,-0.23959275087062085,-0.28290524297900005,-0.09546448039343668,-0.30654576538851214,-0.16347864809236393,0.16347864809236393,-0.04722147748418373,-0.23959275087062085,0.0,-0.20016319890101503,-0.33192664309352204,-0.46403679822432065
23,24,New York Knicks,1993,East,1,82,60,22,243.0,39.1,84.1,0.465,2.4,7.4,0.32,36.8,76.8,0.479,20.9,28.2,0.741,14.0,32.4,25.9,8.3,4.5,15.8,25.7,101.6,0.7317073170731707,0.24300947626074657,-0.18496526093496687,-0.09494464459335202,-0.0775438353650954,-0.06107866518265431,-0.06921273480342022,-0.0775438353650954,-0.06107866518265431,-0.02994749153634847,-0.0775438353650954,-0.04528225573935861,0.02994749153634851,-0.11364750715142209,0.02994749153634851,0.8024975980671372,0.11364750715142212,0.0074430444425808585,-0.09494464459335217,-0.02239885464223595,0.2730112869636384,-0.18496526093496687,0.2730112869636384
24,25,Detroit Pistons,1993,East,0,82,40,42,241.2,39.8,87.9,0.45299999999999996,3.6,11.1,0.322,36.3,76.9,0.47200000000000003,17.4,23.9,0.7290000000000001,15.8,28.2,23.7,7.1,3.0,14.0,21.3,100.6,0.4878048780487805,-0.04470900129052413,-0.07341230711846827,0.050090600310145846,-0.17635572435987307,0.055622330822672233,0.07341230711846823,-0.03945467735425823,-0.06133091330242837,-0.009627105096189265,-0.12998998348599508,-0.5183853267589419,-0.14218298267258525,-0.11948107690486635,0.5183853267686972,-0.06133091330242837,-0.08668345142968985,-0.1569756059865218,-0.5183853267589419,-0.14218298267258525,-0.1017038310843645,-0.14218298267258525,-0.02925075040075984
25,26,Dallas Mavericks,1993,West,0,82,11,71,240.6,38.6,88.7,0.435,3.5,10.2,0.33799999999999997,35.1,78.5,0.44799999999999995,18.7,26.5,0.705,15.0,27.6,20.5,7.9,4.3,17.8,28.1,99.3,0.13414634146341464,-0.3425595799311536,-0.093957410257348,0.07279236293691824,-0.3425595799311536,0.0226712717275437,0.01932949150509974,0.012783589814580512,-0.10373267696905085,0.01932949150509974,-0.3425595799311536,-0.07895552864150752,-0.03675636885892543,-0.3425595799311536,0.05278030154342221,-0.07895552864150752,-0.3425595799311536,-0.029544618473248803,-0.06206888408737328,0.3425595799376001,0.3425595799376001,-0.11653945383231346,-0.3425595799311536
26,27,Minnesota Timberwolves,1993,West,0,82,19,63,242.1,37.1,79.6,0.466,2.0,6.9,0.292,35.1,72.7,0.483,21.9,27.4,0.7979999999999999,11.5,26.9,24.4,7.9,5.5,17.3,24.7,98.1,0.23170731707317074,0.06641038072458398,-0.5119277027947344,-0.5119277027947344,-0.03388038967483904,-0.08560361929641483,-0.07249779613745737,-0.14041178239199564,-0.1550201312022482,-0.11799267855394434,-0.028886368276096523,0.04415205281369406,-0.028886368276095975,0.17415882777915434,-0.14041178239199564,-0.17415882777915434,-0.04415205281369405,-0.044152052813694026,0.02396561862305417,0.11799267855394437,0.0724977961374574,-0.5119277027947344,-0.17415882777915434
0,1,Phoenix Suns,1994,West,1,82,56,26,240.3,41.8,86.3,0.484,4.2,12.7,0.33,37.6,73.6,0.511,20.4,28.1,0.728,14.9,29.9,27.6,9.1,5.6,15.9,20.0,108.2,0.6829268292682927,-0.5273579950740248,0.17940824405606265,0.07468299177719,0.11206119117389439,0.12154916027385172,0.1322399642356342,-0.01967987085872998,0.0881838447046077,-0.01967987085872998,0.14464401055612244,0.0349015969905694,0.050957612393794836,-0.050957612393794836,0.07468299177719,0.06239248259098141,0.527357995083949,0.0349015969905694,0.068412092254093,-0.01471931517895726,-0.14464401055612244,0.527357995083949,0.10346421027641989
1,2,Golden State Warriors,1994,West,1,82,50,32,241.2,42.8,87.1,0.49200000000000005,3.5,10.5,0.33899999999999997,39.3,76.7,0.512,18.6,28.1,0.664,14.4,29.2,26.8,9.8,6.2,17.5,21.8,107.9,0.6097560975609756,0.03554461551480198,0.46701198347322614,0.1076401893176197,0.46701198347322614,0.026351924441785756,0.03554461551480195,0.026351924441785756,0.46701198347322614,0.055252859196710455,0.15887841028129812,-0.04512649065517183,0.04512649065517183,-0.4670119834644376,0.04027822219032674,0.0,0.1280922767779102,0.1076401893176197,0.10764018931761968,0.1076401893176197,-0.008673033772197511,0.15887841028129812,0.04027822219032674
2,3,Portland Trail Blazers,1994,West,1,82,47,35,240.9,41.1,90.6,0.45399999999999996,3.3,9.4,0.353,37.8,81.2,0.466,21.7,29.2,0.743,15.9,30.0,25.2,9.1,5.0,14.8,22.3,107.3,0.573170731707317,-0.01985948041318632,0.12265848617736229,0.5321709603323465,-0.07536459070509234,0.009883122649699297,-0.014853651916234284,0.09642485449553458,0.1334468604204813,0.5321709603323465,-0.12265848617736226,0.16115012264587847,0.14596411303429693,0.02491329577931307,0.5321709603323465,0.07536459070509237,0.04050391176790996,0.03522012856683277,-0.024913295779313043,-0.08898865999894272,0.009883122649699297,0.14596411303429693,0.019859480413186352
3,4,Charlotte Hornets,1994,East,0,82,41,41,241.8,41.2,86.6,0.47600000000000003,4.1,11.2,0.36700000000000005,37.1,75.4,0.493,19.9,26.0,0.764,12.4,30.2,27.0,8.8,4.8,15.4,21.3,106.5,0.5,0.2767553360872248,0.3293400107764906,0.2007858345026964,0.14206147084751208,0.2007858345026964,0.14206147084751208,0.40849470920808856,0.14206147084751208,0.06775383573426852,0.17004573657874986,0.04480910654906992,-0.07946746142337466,0.2767553360872223,-0.27675533608722475,0.2007858345026964,0.40849470920808856,0.02229936970324031,-0.09138930426685851,-0.09138930426685851,-0.07946746142337466,0.2767553360872248,-0.06775383573426849
4,5,Seattle SuperSonics,1994,West,1,82,63,19,240.6,40.7,84.2,0.484,3.0,8.8,0.335,37.8,75.4,0.501,21.6,29.0,0.745,14.0,27.2,25.8,12.8,4.5,15.4,23.3,105.9,0.7682926829268293,-0.10698445339175672,0.09857639388689547,0.01188174397158395,0.13595239949366622,-0.029951404270708616,-0.06182166729473856,0.0,0.16043324418078542,0.03610118761205861,0.12552256049972602,0.14746318348541695,0.11592443746997678,0.04869484337408026,0.023875577592406577,-0.1255225604997259,0.10698445339175676,0.6397896013132331,-0.09060524725030787,-0.04869484337408026,0.04869484337408026,0.12552256049972454,0.6397896013132331
5,6,Orlando Magic,1994,East,1,82,50,32,240.6,40.7,83.9,0.485,4.8,13.9,0.34700000000000003,35.9,70.1,0.513,19.4,28.6,0.6779999999999999,14.4,28.7,25.2,8.3,5.6,16.2,20.9,105.7,0.6097560975609756,-0.12761355083980935,0.11758422138986867,-0.014172821286762335,0.20931879140231205,0.2596271817204291,0.2596271817204291,0.07374232640540627,-0.02130077319954834,-0.2596271817204291,0.7631559560807977,-0.014172821286762335,0.10807605179783594,-0.2596271817204291,0.06581964971495395,-0.06581964971495392,0.05808434472062789,-0.08188602351655551,0.09900124044454664,0.014172821286762375,-0.08188602351655551,0.1276135508398094,0.06581964971495395
6,7,Miami Heat,1994,East,1,82,42,40,241.5,39.0,84.1,0.46399999999999997,4.1,12.2,0.33799999999999997,34.9,71.9,0.485,21.3,27.1,0.785,15.1,29.4,22.6,7.8,4.6,16.0,24.7,103.4,0.5121951219512195,0.10189216741851127,0.0,0.0,-0.024678670555248885,0.11058304535544522,0.11058304535544522,0.018458105376195695,-0.0639011372369181,-0.1105830453554465,0.0,0.0936528986079212,0.012281405296339013,0.6613099404349044,0.11058304535544522,0.03731550838018597,-0.11058304535544522,-0.15242334180942463,-0.07824052983070728,0.0,0.6613099404349044,0.09365289860792175,-0.018458105376195674
7,8,New Jersey Nets,1994,East,1,82,45,37,241.8,38.6,86.8,0.445,2.7,8.3,0.327,35.9,78.4,0.45799999999999996,23.2,30.4,0.762,15.9,31.2,23.2,8.5,7.0,14.6,20.6,103.2,0.5487804878048781,0.11873987390194972,-0.049779862372979954,0.10107290954464762,-0.17526169846168704,-0.07937539596787849,-0.07295689255495062,-0.03920991955585498,-0.014379117258685221,0.11873987390194972,-0.17526169846168704,0.5151695140992582,0.5151695140992582,0.10107290954464762,0.5151695140992582,0.12918358829267415,-0.06095044588207212,-0.03920991955585498,0.17526169846168704,-0.11873987390194969,-0.0861457090844813,0.060950445882072164,0.0
8,9,Los Angeles Clippers,1994,West,0,82,27,55,241.2,40.8,87.4,0.467,3.1,10.1,0.303,37.7,77.2,0.488,18.4,26.0,0.7090000000000001,13.7,29.4,26.5,9.8,5.1,18.0,21.6,103.0,0.32926829268292684,0.06373553648557324,0.16429353048810108,0.22968401435370325,0.015551735542006593,-0.007766810705754818,0.03920268939002333,-0.16429353048810286,0.16429353048810302,0.16429353048810205,0.03125018259253627,-0.10863335383776018,-0.05542116036003259,-0.16429353048810286,-0.03125018259253622,0.04725199632628132,0.1642935304881028,0.19301109645454498,-0.015551735542006548,0.8374055783347121,-0.03125018259253622,0.08091692792177912,-0.1185910795018642
9,10,Utah Jazz,1994,West,1,82,53,29,241.8,39.1,82.1,0.47700000000000004,2.2,6.8,0.32,36.9,75.2,0.491,21.5,29.0,0.74,12.9,29.1,26.6,9.2,4.4,14.5,24.2,101.9,0.6463414634146342,0.2906687244417119,0.047061805666091854,-0.2285018373711795,0.21087998961822893,-0.2906687244417118,-0.3162343667203293,-0.17859448727130842,0.1218583835686595,0.023420431342477073,0.1492033617395024,0.2285018373711795,0.2285018373711795,0.0,-0.17859448727130842,-0.047061805666091784,0.2906687244417119,0.13531575350274197,-0.21087998961822893,-0.4290310631238595,0.24742096085780707,0.09598374099819017,0.1492033617395024
10,11,Atlanta Hawks,1994,East,1,82,57,25,240.9,39.6,85.8,0.461,3.3,10.1,0.32299999999999995,36.3,75.7,0.48,19.0,25.2,0.752,15.2,29.5,25.1,11.2,5.5,15.3,19.8,101.4,0.6951219512195121,-0.05538679412677692,0.09822663883766734,0.11296276517530651,-0.08374788162767524,0.027563383741153736,0.06948155518873027,-0.17559665981203537,0.013765639426504791,0.14341449733625686,-0.0694815551887302,-0.08374788162767524,-0.21018692246651943,0.24818356212917603,0.2911884409814375,0.14341449733625686,0.04142586530959892,0.504924425038679,0.09822663883766734,-0.14341449733625686,-0.504924425038679,0.08374788162767528,0.37217458016002863
11,12,Cleveland Cavaliers,1994,East,1,82,47,35,242.1,38.2,82.1,0.465,3.6,9.9,0.36200000000000004,34.6,72.2,0.48,21.2,27.5,0.77,13.3,28.7,25.0,8.6,5.2,13.9,20.7,101.2,0.573170731707317,0.28521426927801213,-0.14019027365147696,-0.15190504878591793,-0.007775731565915807,0.06380874231352676,0.015569598067988863,0.22994782649627882,-0.09918845382081258,-0.11872729171002232,-0.03924771710129787,0.08995615253608392,0.0312860761554767,0.22994782649627882,-0.08100986807778321,-0.07230638630819505,0.0,-0.023400032396098697,0.0,-0.8383674117336237,-0.11872729171002232,0.0312860761554767,0.0312860761554767
12,13,Houston Rockets,1994,West,1,82,58,24,241.2,39.0,82.1,0.475,5.2,15.7,0.33399999999999996,33.8,66.4,0.508,17.9,24.1,0.743,11.3,31.9,25.5,8.7,5.9,16.3,20.1,101.1,0.7073170731707317,0.032431487743614935,0.0,-0.07720739430479821,0.036750507788055845,0.42610936139753636,0.42610936139753636,-0.007913417669853475,-0.14496325649147063,-0.42610936138951755,0.09821266681365656,-0.07125323234490544,-0.08359988656542039,0.019948079369459314,-0.42610936138951755,0.42610936139753636,0.05041361117245946,0.0,0.08359988656542039,0.019948079369459314,-0.09821266681365655,0.003952100195589967,0.14496325649147063
13,14,Sacramento Kings,1994,West,0,82,28,54,240.9,38.8,85.7,0.452,3.1,8.9,0.353,35.6,76.8,0.46399999999999997,20.4,28.0,0.731,13.7,28.6,24.7,8.2,4.3,16.3,24.1,101.1,0.34146341463414637,-0.06593833192349181,-0.08271823492993914,0.09970238761274021,-0.3201540991565573,-0.016388081598771455,-0.13448289294512147,0.3201540991565573,-0.13448289294512147,0.2722431721192056,-0.4846365531186292,0.11693944048434794,0.09970238761274021,-0.08271823492993914,-0.06593833192349181,-0.2292179292746659,-0.0328143842717934,-0.2722431721192055,-0.37546628595320813,0.08271823492993924,0.2722431721192056,0.016388081598771507,-0.20904894428155374
14,15,Indiana Pacers,1994,East,1,82,47,35,240.9,38.6,79.5,0.486,2.2,6.1,0.368,36.4,73.4,0.496,21.5,29.1,0.738,13.8,29.4,25.1,8.6,5.6,17.6,24.1,101.0,0.573170731707317,-0.023428023180493952,-0.06066280276706522,-0.6277965654196566,0.21357764645353977,-0.1446989446682348,-0.21357764645353977,0.6277965654314708,0.029389956780173532,-0.03542446070446748,0.10497899974623885,0.11375140131043801,0.14469894466823482,-0.011659017341615834,0.0,0.0354244607044675,0.017522699192948955,-0.017522699192948937,0.0814415955602675,0.1721923510857396,0.09672855167977984,-0.011659017341615834,0.023428023180493987
15,16,Boston Celtics,1994,East,0,82,32,50,242.7,40.6,86.1,0.47200000000000003,1.7,5.8,0.289,39.0,80.2,0.486,17.8,24.4,0.73,12.6,29.0,23.5,8.2,5.4,15.1,22.5,100.8,0.3902439024390244,0.5314733735608033,0.0628793789353358,0.05135527368504714,0.02998926511207649,-0.5314733735508017,-0.5314733735508017,-0.18080830404006082,0.18080830404006082,0.18080830404006082,0.009870167535392304,-0.10427162077946626,-0.08887201080787469,-0.04045081794064175,-0.08887201080787469,-0.0299892651120766,-0.05135527368504714,-0.08188743378290232,0.0148341812726663,-0.06894596422463978,0.019833447968993403,-0.019833447968993376,-0.05135527368504714
16,17,Los Angeles Lakers,1994,West,0,82,33,49,240.9,40.1,89.2,0.45,2.9,9.8,0.3,37.2,79.4,0.46799999999999997,17.2,24.0,0.7170000000000001,15.4,26.9,24.2,9.2,5.6,14.6,22.9,100.4,0.4024390243902439,-0.0438335012575021,0.11349924920629569,0.39960076709289777,-0.2707296865898256,-0.10130519594132252,0.0,-0.2707296865898256,0.1663434195010127,0.32216946260038115,-0.23044859510580054,-0.32216946260038115,-0.2707296865898256,-0.16634341950101264,0.27072968658982566,-0.2707296865898256,-0.0438335012575021,0.12603348229785102,0.1523760777382284,-0.2707296865898256,0.06627866682872521,-0.07773725785890055,-0.08939953264001732
17,18,Washington Bullets,1994,East,0,82,24,58,240.3,39.0,83.2,0.46799999999999997,2.7,9.1,0.297,36.3,74.2,0.489,19.7,26.4,0.748,13.1,26.7,22.2,8.5,3.9,17.1,20.9,100.4,0.2926829268292683,-0.8341984148013081,0.0,-0.039052547763957626,0.031130498119294848,-0.12853017828053928,-0.04707102681440179,-0.22880435196489968,0.007737064746820634,-0.01549217424917815,0.055208903923946895,0.015492174249178195,-0.01549217424917815,0.118136889807475,-0.098695213799895,-0.22880435196489968,-0.1922718869686321,-0.06349143698028399,-0.22880435196489968,0.13949314156760345,-0.08950882250068767,-0.055208903923946895,-0.1636643058557278
18,19,Denver Nuggets,1994,West,1,82,42,40,240.9,38.5,82.7,0.465,2.1,7.3,0.285,36.4,75.4,0.483,21.2,29.5,0.718,13.5,31.2,21.5,8.3,8.4,17.3,23.5,100.3,0.5121951219512195,-0.023293842011828523,-0.08839762333383616,-0.07385011022851154,-0.00578936974143766,-0.21235440632008246,-0.12246416581480858,-0.6242009365361112,0.029221629358034323,0.03522157139109916,-0.01159224173018947,0.06697626109308952,0.21235440632008246,-0.07385011022851154,-0.04750837896827734,0.15652424025883602,-0.18901831362150978,-0.0669762610930895,0.6242009365478578,0.1224641658148083,0.06031536390262947,-0.06031536390262947,-0.017422340053051884
19,20,San Antonio Spurs,1994,West,1,82,55,27,241.2,38.8,81.6,0.475,3.0,8.7,0.349,35.7,72.9,0.49,19.5,26.2,0.742,14.5,31.7,23.1,6.8,5.5,14.6,20.3,100.0,0.6707317073170732,0.06355777921190871,-0.039093353789029874,-0.229043429737222,0.07202200153086256,-0.039093353789029874,-0.09879834047406671,0.11826033109782397,-0.04712021135191198,-0.08069125205406379,0.08069125205406379,0.0,-0.031163026391059438,0.015508362029157532,0.0987983404740668,0.2840925067256013,-0.11826033109782504,-0.8350700691075867,0.05526659173298175,-0.19247279195152212,-0.16383531876399043,-0.09879834047406671,0.1286644795227824
20,21,New York Knicks,1994,East,1,82,57,25,240.9,37.8,82.1,0.46,3.9,11.1,0.348,33.9,71.1,0.47700000000000004,19.1,25.6,0.746,14.3,31.0,25.2,9.2,4.7,16.6,24.4,98.5,0.6951219512195121,-0.05316993113108935,-0.30276041240081153,-0.2581589631845916,-0.10844141711832242,0.15287830955190237,0.13767431509241446,0.1685683827030081,-0.3907907798278054,-0.32839445579672427,-0.10844141711832242,-0.05316993113108935,-0.168568382703008,0.13767431509241446,0.0803958627452923,0.27953358913884685,0.10844141711832242,0.15287830955190237,-0.13767431509241446,0.13767431509241446,0.3283944557967243,-0.20177416599740633,0.357278248503717
21,22,Philadelphia 76ers,1994,East,0,82,25,57,241.5,37.8,83.2,0.455,3.9,11.5,0.33799999999999997,34.0,71.7,0.474,18.4,25.8,0.7140000000000001,12.3,29.2,22.3,8.1,6.4,16.7,18.1,98.0,0.3048780487804878,0.12278085749616884,-0.1693341735309014,-0.03730567689249678,-0.09428044948844191,0.08550497733006558,0.11285247423241423,0.02224216113232096,-0.1836713172752944,-0.15634339019293222,-0.07700136942522019,-0.10337660148007895,-0.07700136942522019,-0.13325343328414274,-0.21856963795528409,0.0,-0.15634339019293222,-0.15634339019293222,0.21856963795528409,0.09428044948844198,-0.7968836429036309,-0.14438854249076866,-0.13325343328414274
22,23,Chicago Bulls,1994,East,1,82,55,27,241.2,39.6,83.1,0.47600000000000003,2.8,8.0,0.354,36.7,75.1,0.489,16.0,22.7,0.705,13.9,29.2,25.6,9.0,4.3,15.9,21.3,98.0,0.6707317073170732,0.10276833917857398,0.08936208777091213,-0.1027683391785739,0.15974978185230101,-0.1597497818523009,-0.22578601410700308,0.3112146052172787,0.1027683391785739,0.0,0.08936208777091213,-0.45935706771512796,-0.45935706771512796,-0.3112146052172786,0.02507590146916205,0.0,0.19121841524875968,0.05038836324519017,-0.28692159857614413,-0.03768735096291188,-0.08936208777091213,-0.24465345986391057,0.20804117191927446
23,24,Milwaukee Bucks,1994,East,0,82,20,62,240.3,37.1,83.0,0.447,4.0,12.4,0.325,33.1,70.6,0.469,18.7,26.6,0.7020000000000001,13.7,26.3,23.7,9.8,5.0,16.4,22.2,96.9,0.24390243902439024,-0.6008068447919089,-0.20439568954643303,-0.058054836764440156,-0.16478959722241998,0.08508461627281334,0.11787439709970983,-0.058054836764440156,-0.6008068447919089,-0.16478959722241998,-0.09257007625897404,-0.04572783794190559,0.0,-0.16478959722241998,-0.022420824614380025,-0.20439568954643303,-0.04572783794190559,0.1384781650290296,-0.028126447601482436,0.04572783794190559,0.0,-0.15065795230174478,-0.16478959722241998
24,25,Detroit Pistons,1994,East,0,82,20,62,240.6,38.6,85.6,0.452,4.4,12.7,0.344,34.3,72.9,0.47,15.3,20.9,0.731,12.5,28.3,21.5,7.3,3.8,15.1,23.6,96.9,0.24390243902439024,-0.09994600967437196,-0.0577544564807005,0.02230481750739824,-0.10829783750395978,0.16393696290752457,0.14987843622725047,0.04549123851795882,-0.09209111141603948,-0.0577544564807005,-0.07071453608690843,-0.5976982230031063,-0.5976982230031063,-0.02798091915317412,-0.1172645057139133,-0.099946009674372,-0.18099285591200706,-0.18099285591200706,-0.20333813020008198,-0.07753705519616953,0.07071453608690847,-0.14987843622725033,-0.16393696290752457
25,26,Minnesota Timberwolves,1994,West,0,82,20,62,240.6,36.4,79.7,0.457,2.2,6.8,0.32899999999999996,34.2,72.9,0.469,21.7,28.1,0.772,12.1,28.6,24.0,7.3,5.4,18.0,24.6,96.7,0.24390243902439024,-0.09504259769171,-0.5683747848964953,-0.19336223794181584,-0.05492098774210601,-0.13100299695902534,-0.14252530904854935,-0.03207148834832673,-0.1115114377892218,-0.05492098774210601,-0.08757306551620549,0.1721132363919622,0.05492098774210601,0.19336223794181584,-0.19336223794181584,-0.07373304014056187,-0.03207148834832673,-0.1721132363919622,0.015864152391373565,0.5683747849071913,0.19336223794181584,-0.19336223794181584,-0.1558941158649969
26,27,Dallas Mavericks,1994,West,0,82,13,69,240.6,37.3,86.2,0.43200000000000005,2.9,9.4,0.312,34.3,76.8,0.447,17.7,23.7,0.747,15.5,26.2,19.9,9.4,3.6,17.0,24.5,95.1,0.15853658536585366,-0.06089050137276535,-0.09987596200678768,0.04308169551443798,-0.36413804399839084,-0.03140568885473796,-0.010163613121118912,-0.060890501372765374,-0.0561050307497739,0.05610503074977394,-0.36413804399839084,-0.08392908400972378,-0.09987596200678768,0.04308169551443798,0.09987596200678768,-0.36413804399839084,-0.36413804399839084,0.060890501372765374,-0.36413804399839084,0.05156823030980414,0.09987596200678768,-0.36413804399839084,-0.36413804399839084
